X_Value,Sens1,Sens2,Sens3,Sens4,Sens5,Sens6,Sens7,Sens8,Sens9,Sens10,Sens11,Sens12,Sens13,Sens14,Sens15,Sens16,Release,Comment
0.264000,0.697322,0.677358,0.681866,0.702152,0.697966,0.675748,0.676714,0.682188,0.769046,0.686254,0.668858,0.741985,0.688187,0.656616,0.666925,0.654361,0.000000,
0.268000,0.700864,0.678646,0.682510,0.703440,0.699576,0.676714,0.677358,0.682832,0.774200,0.686576,0.669180,0.747140,0.688509,0.655972,0.668213,0.655005,0.000000,
0.272000,0.699254,0.677036,0.682188,0.701830,0.698932,0.675426,0.676392,0.681544,0.770012,0.685931,0.668858,0.743274,0.686898,0.656294,0.666280,0.654361,0.000000,
0.276000,0.700542,0.678324,0.683154,0.703118,0.699898,0.676392,0.677358,0.682832,0.771945,0.686898,0.667247,0.745529,0.687542,0.657260,0.667247,0.655327,0.000000,
0.280000,0.700220,0.677358,0.681544,0.702796,0.698932,0.676070,0.677358,0.682188,0.771301,0.686576,0.668858,0.743918,0.687220,0.656938,0.666603,0.655005,0.000000,
0.284000,0.698932,0.678002,0.682832,0.703440,0.700220,0.677036,0.677036,0.682510,0.770656,0.685931,0.668858,0.744240,0.688509,0.656938,0.667247,0.655327,0.000000,
0.288000,0.699898,0.675426,0.682188,0.702796,0.699576,0.675748,0.677358,0.682510,0.772589,0.686576,0.669180,0.745529,0.687542,0.656616,0.666603,0.655005,0.000000,
0.292000,0.699254,0.677358,0.682832,0.702474,0.699576,0.676392,0.676714,0.682510,0.769368,0.686254,0.669180,0.743274,0.687542,0.657582,0.667247,0.655327,0.000000,
0.296000,0.701186,0.678646,0.682832,0.703440,0.698932,0.675748,0.676714,0.682832,0.774200,0.686576,0.667891,0.746173,0.687864,0.657260,0.666925,0.655005,0.000000,
0.300000,0.700220,0.677680,0.682188,0.701186,0.699254,0.675748,0.677036,0.681544,0.767757,0.686898,0.668535,0.742307,0.687220,0.655650,0.666925,0.653072,0.000000,
0.304000,0.700864,0.678324,0.682832,0.703440,0.700220,0.676070,0.677680,0.682510,0.775167,0.687220,0.668858,0.748106,0.684965,0.657582,0.668213,0.654361,0.000000,
0.308000,0.699254,0.677358,0.682188,0.702796,0.699576,0.678646,0.676392,0.681866,0.766791,0.686576,0.668213,0.741663,0.686898,0.655650,0.666925,0.655005,0.000000,
0.312000,0.701186,0.678002,0.682832,0.703118,0.700542,0.676714,0.675426,0.683476,0.776777,0.687542,0.668535,0.748428,0.688509,0.657260,0.666603,0.655005,0.000000,
0.316000,0.698610,0.677358,0.681866,0.702152,0.698610,0.675104,0.676714,0.682510,0.766146,0.686254,0.668535,0.742307,0.687220,0.655972,0.666603,0.654039,0.000000,
0.320000,0.700864,0.678646,0.682832,0.704406,0.700220,0.676714,0.677358,0.683154,0.778066,0.687220,0.669824,0.749073,0.688187,0.657582,0.668535,0.655650,0.000000,
0.324000,0.698610,0.676714,0.681222,0.702152,0.697644,0.675426,0.677036,0.681866,0.765180,0.686576,0.668213,0.740375,0.686254,0.656294,0.666603,0.654039,0.000000,
0.328000,0.701508,0.678646,0.682510,0.704084,0.700542,0.677036,0.677680,0.683798,0.778710,0.686898,0.670468,0.750361,0.688187,0.657582,0.667247,0.656294,0.000000,
0.332000,0.699254,0.678002,0.681222,0.701508,0.698288,0.675104,0.676392,0.681866,0.765824,0.685931,0.668535,0.741985,0.686898,0.655972,0.666925,0.654039,0.000000,
0.336000,0.701830,0.677680,0.682832,0.704406,0.700864,0.676392,0.677680,0.683798,0.777422,0.686898,0.669502,0.750039,0.689475,0.657905,0.667891,0.655327,0.000000,
0.340000,0.700220,0.677358,0.681544,0.702152,0.697966,0.675104,0.676714,0.681222,0.764214,0.685609,0.668213,0.739730,0.686576,0.655972,0.666603,0.654361,0.000000,
0.344000,0.700864,0.678646,0.682832,0.704406,0.700864,0.676714,0.678002,0.683798,0.777422,0.691086,0.669502,0.749395,0.688509,0.656616,0.668858,0.655005,0.000000,
0.348000,0.698610,0.677036,0.681866,0.701830,0.698288,0.676070,0.676392,0.681544,0.766146,0.685287,0.670791,0.740375,0.686254,0.655972,0.666280,0.654361,0.000000,
0.352000,0.701186,0.678002,0.682510,0.704084,0.700542,0.676714,0.677680,0.683798,0.777099,0.687864,0.669502,0.749717,0.688187,0.657905,0.668213,0.655005,0.000000,
0.356000,0.699898,0.677036,0.681222,0.702474,0.698932,0.675426,0.676714,0.681866,0.767435,0.685931,0.668213,0.741019,0.687542,0.656294,0.667247,0.654361,0.000000,
0.360000,0.701186,0.678646,0.682832,0.703762,0.699898,0.676392,0.678002,0.683476,0.774522,0.686898,0.669502,0.747462,0.687864,0.657582,0.668213,0.655327,0.000000,
0.364000,0.698932,0.678002,0.681544,0.702152,0.698610,0.675426,0.677036,0.681866,0.768079,0.686254,0.668858,0.741341,0.686898,0.660160,0.666603,0.654039,0.000000,
0.368000,0.700864,0.678324,0.684120,0.703762,0.699898,0.676392,0.678002,0.683154,0.773556,0.687220,0.669180,0.746818,0.688187,0.657260,0.669502,0.655327,0.000000,
0.372000,0.699576,0.676714,0.681544,0.702474,0.698288,0.675426,0.676392,0.682832,0.769046,0.686254,0.668535,0.743274,0.687220,0.656294,0.667569,0.653395,0.000000,
0.376000,0.700542,0.678002,0.682832,0.704406,0.699576,0.676714,0.677680,0.682188,0.772589,0.687220,0.669824,0.746173,0.687542,0.656938,0.668213,0.655327,0.000000,
0.380000,0.699254,0.677358,0.682188,0.702474,0.698932,0.675426,0.676714,0.682510,0.771301,0.686576,0.669180,0.743918,0.687220,0.656938,0.667247,0.654361,0.000000,
0.384000,0.701186,0.677680,0.683154,0.703440,0.699576,0.675104,0.676714,0.682510,0.770656,0.687220,0.669180,0.744240,0.687864,0.656938,0.667891,0.655327,0.000000,
0.388000,0.699898,0.677036,0.681866,0.702796,0.698932,0.676070,0.678002,0.682188,0.773234,0.686898,0.668858,0.745207,0.687220,0.656294,0.667247,0.654683,0.000000,
0.392000,0.700220,0.678002,0.682188,0.702796,0.699254,0.676070,0.677036,0.682832,0.768401,0.686254,0.668858,0.743596,0.687220,0.656938,0.667247,0.655005,0.000000,
0.396000,0.699898,0.678002,0.682510,0.702796,0.698932,0.675748,0.677680,0.682510,0.773878,0.686254,0.668858,0.746495,0.686898,0.656616,0.667569,0.654039,0.000000,
0.400000,0.699576,0.677680,0.682188,0.702152,0.699254,0.676392,0.677036,0.682188,0.767435,0.686254,0.670146,0.742630,0.687220,0.657260,0.667247,0.654361,0.000000,
0.404000,0.700542,0.678002,0.682510,0.702796,0.699898,0.676070,0.677680,0.682832,0.775489,0.687220,0.669824,0.746818,0.687542,0.657260,0.667569,0.654683,0.000000,
0.408000,0.699576,0.677036,0.681866,0.702152,0.698610,0.675426,0.676714,0.682188,0.766791,0.686254,0.668858,0.740697,0.686576,0.656938,0.666925,0.654683,0.000000,
0.412000,0.701508,0.677680,0.682832,0.702796,0.699576,0.676070,0.677680,0.682510,0.779999,0.686898,0.669180,0.748106,0.686898,0.657260,0.667891,0.655005,0.000000,
0.416000,0.699254,0.680256,0.681544,0.701830,0.698288,0.675748,0.677036,0.682188,0.765180,0.685931,0.668535,0.740697,0.686898,0.655005,0.666925,0.654361,0.000000,
0.420000,0.700864,0.678646,0.683798,0.704406,0.700220,0.675748,0.678002,0.683798,0.777099,0.687220,0.671435,0.749073,0.688831,0.656938,0.667247,0.654683,0.000000,
0.424000,0.698610,0.677036,0.682188,0.702152,0.698288,0.675104,0.676392,0.681544,0.765180,0.686254,0.668535,0.740375,0.687220,0.656294,0.666925,0.654039,0.000000,
0.428000,0.701508,0.678324,0.682510,0.705050,0.700542,0.676714,0.677680,0.682832,0.777422,0.687542,0.669180,0.749717,0.688187,0.657260,0.668213,0.655005,0.000000,
0.432000,0.698610,0.677036,0.681222,0.702152,0.698288,0.675104,0.676392,0.681544,0.765502,0.685609,0.667891,0.740375,0.684965,0.655972,0.666925,0.654361,0.000000,
0.436000,0.701508,0.679934,0.682832,0.704084,0.699898,0.678002,0.677680,0.683476,0.778710,0.687864,0.669502,0.749717,0.688509,0.656294,0.668535,0.655005,0.000000,
0.440000,0.699254,0.677358,0.681222,0.702152,0.698288,0.674460,0.676714,0.681544,0.766146,0.685931,0.668213,0.740052,0.686898,0.656938,0.667247,0.654361,0.000000,
0.444000,0.701508,0.678002,0.683476,0.704084,0.700542,0.677036,0.678324,0.683476,0.778388,0.687864,0.669180,0.749717,0.688187,0.657260,0.667569,0.655650,0.000000,
